the_same_user_id,count_anonymous,url_dist,unique_url_dist,country_comp,same_browser_name,same_os_name,same_os_version,same_browser_version,same_device_name,same_device_category,comp_max_pages_per_hour,comp_med_pages_per_hour,comp_time,comp_dom_ips,comp_dom_providers,connection_comp
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0625,0.25,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,1.0,1.0,0.015625,0.25,0.0,0.0,0.0,0.9
1.0,0,1.0,1.0,0.9,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9
1.0,0,1.0,1.0,0.9,1.0,1.0,0.0,1.0,1.0,1.0,0.111111111111,1.0,0.0,1.0,1.0,0.9
1.0,0,1.0,1.0,0.9,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.25,0.0,0.0,0.0,0.9
1.0,0,1.0,1.0,0.9,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9
0.0,0,0.0,0.0,0.9,1.0,0.0,0.0,1.0,1.0,1.0,0.111111111111,0.25,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,1.0,1.0,0.0,1.0,1.0,1.0,0.111111111111,0.25,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.04,0.25,0.25,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,1.0,1.0,0.111111111111,0.25,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.230769230769,0.0,0.0,0.9
0.0,0,0.666666666667,0.285714285714,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.04,0.25,0.0,0.0,1.0,0.9
0.0,0,0.785714285714,0.5,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.111111111111,1.0,0.0,0.0,0.0,0.9
0.0,0,0.211764705882,0.0833333333333,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.111111111111,1.0,0.166666666667,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.111111111111,0.0,0.0,0.0,0.9
0.0,0,0.416666666667,0.111111111111,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0625,1.0,0.0,0.0,0.0,0.9
0.0,0,0.555555555556,0.272727272727,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.04,0.25,0.25,0.0,0.0,0.9
0.0,0,0.230769230769,0.266666666667,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.00346020761246,0.25,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.00047258979206,0.111111111111,0.25,0.0,0.0,0.9
1.0,0,1.09090909091,0.272727272727,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0277777777778,1.0,0.0,0.0,0.0,0.9
0.0,0,0.785714285714,0.5,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.111111111111,1.0,0.0,0.0,0.0,0.9
1.0,0,0.0869565217391,0.0416666666667,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.04,1.0,0.5,0.0,0.0,0.9
0.0,0,0.7,0.235294117647,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.9
0.0,0,1.04,0.4375,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.04,1.0,0.25,0.0,0.0,0.9
0.0,0,0.666666666667,0.285714285714,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.04,0.25,0.0,0.0,1.0,0.9
1.0,0,0.296296296296,0.0952380952381,0.9,1.0,0.0,0.0,1.0,1.0,1.0,0.04,1.0,0.25,0.0,0.0,0.9
0.0,0,0.3125,0.176470588235,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.25,0.25,0.166666666667,0.0,0.0,0.9
0.0,0,0.349206349206,0.178571428571,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.111111111111,0.25,0.0,0.0,0.0,0.9
0.0,0,0.3,0.0909090909091,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.0625,0.25,0.25,0.0,0.0,0.9
1.0,0,0.08,0.0416666666667,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.25,1.0,0.285714285714,0.0,0.0,0.9
0.0,0,0.225,0.1,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.25,1.0,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0625,0.0,0.0,0.0,0.9
1.0,0,0.714285714286,0.25,0.9,1.0,0.0,0.0,0.0,1.0,1.0,0.111111111111,1.0,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0625,0.111111111111,0.0,0.0,0.0,0.9
0.0,0,1.08695652174,0.428571428571,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.0625,0.25,0.0,0.0,0.0,0.9
0.0,0,0.5,0.235294117647,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0625,1.0,0.25,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.0204081632653,0.0277777777778,0.25,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.0204081632653,0.0277777777778,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.00591715976331,0.111111111111,0.0,0.0,0.0,0.9
1.0,0,0.714285714286,0.25,0.9,1.0,0.0,0.0,0.0,1.0,1.0,0.111111111111,1.0,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0625,1.0,0.25,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.04,1.0,0.2,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.25,0.0,0.0,0.0,0.9
0.0,0,0.652173913043,0.5,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.0625,0.25,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.0277777777778,0.25,0.0,0.0,0.0,0.9
0.0,0,1.0,0.833333333333,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.25,0.111111111111,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.00510204081633,1.0,0.5,0.0,0.0,0.9
0.0,0,0.2,0.285714285714,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.25,0.0,0.0,1.0,0.9
0.0,0,0.375,0.214285714286,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.25,1.0,0.25,0.0,1.0,0.9
0.0,0,0.0,0.0,0.9,1.0,0.0,0.0,1.0,1.0,1.0,0.25,0.111111111111,0.0,0.0,0.0,0.9
0.0,0,0.4,0.4,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.25,0.0,0.0,1.0,0.9
0.0,0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,1.0,1.0,0.0204081632653,0.111111111111,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.111111111111,0.0,0.0,0.0,0.9
0.0,0,0.222222222222,0.5,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.111111111111,0.111111111111,0.0,0.0,1.0,0.9
0.0,0,0.428571428571,0.3,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.25,1.0,0.25,0.0,1.0,0.9
0.0,0,0.1875,0.12,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.25,1.0,0.333333333333,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.00444444444444,0.111111111111,0.5,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.111111111111,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.0204081632653,0.111111111111,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,1.0,1.0,0.0,0.0,1.0,1.0,0.00591715976331,0.0625,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.00444444444444,0.0625,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.00444444444444,0.0625,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.00591715976331,0.25,0.333333333333,0.0,0.0,0.9
1.0,0,0.541666666667,0.5,0.9,1.0,1.0,0.0,0.0,1.0,1.0,0.00226757369615,0.111111111111,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.0204081632653,0.111111111111,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.0204081632653,0.111111111111,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,1.0,1.0,0.0,0.0,1.0,1.0,0.111111111111,0.25,0.0,0.0,0.0,0.9
0.0,0,0.739130434783,0.666666666667,0.9,1.0,1.0,0.0,1.0,1.0,1.0,0.0204081632653,0.0625,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,1.0,1.0,0.0,0.0,1.0,1.0,0.25,0.25,0.0,0.0,0.0,0.9
0.0,0,0.739130434783,0.666666666667,0.9,1.0,1.0,0.0,1.0,1.0,1.0,0.0204081632653,0.0625,0.0,0.0,0.0,0.9
0.0,0,0.739130434783,0.666666666667,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0625,1.0,0.0,0.0,0.0,0.9
0.0,0,0.739130434783,0.666666666667,0.9,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9
0.0,0,0.869565217391,0.833333333333,0.9,1.0,0.0,0.0,0.0,1.0,1.0,0.01,1.0,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.04,0.111111111111,0.0,0.0,0.0,0.9
0.0,0,0.739130434783,0.666666666667,0.9,1.0,1.0,0.0,1.0,1.0,1.0,0.0204081632653,0.0625,0.0,0.0,0.0,0.9
0.0,0,0.260869565217,0.166666666667,0.9,1.0,1.0,0.0,0.0,1.0,1.0,0.0625,1.0,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.0204081632653,0.0625,0.0,0.0,0.0,0.9
0.0,0,0.478260869565,0.5,0.9,1.0,1.0,0.0,1.0,1.0,1.0,0.0204081632653,0.0625,0.0,0.0,0.0,0.9
0.0,0,0.142857142857,0.1,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.111111111111,0.25,0.0,0.0,1.0,0.9
0.0,0,0.0,0.0,0.9,1.0,1.0,0.0,0.0,1.0,1.0,0.00826446280992,0.0277777777778,0.0,0.0,0.0,0.9
0.0,0,0.357142857143,0.4,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0204081632653,1.0,0.142857142857,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.25,0.0,0.0,1.0,0.9
0.0,0,0.214285714286,0.2,0.9,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.25,0.0,0.0,1.0,0.9
0.0,0,0.142857142857,0.1,0.9,1.0,0.0,0.0,1.0,1.0,1.0,0.0204081632653,1.0,0.0,0.0,1.0,0.9
0.0,0,0.214285714286,0.2,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0204081632653,0.25,0.125,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,1.0,1.0,0.111111111111,0.111111111111,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,1.0,1.0,0.111111111111,0.0625,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.015625,0.111111111111,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,1.0,1.0,0.0,0.0,1.0,1.0,0.25,0.25,0.0,0.0,0.0,0.9
0.0,0,1.71428571429,1.0,0.9,1.0,0.0,0.0,0.0,1.0,1.0,0.04,0.111111111111,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,1.0,1.0,0.0,0.0,1.0,1.0,0.0277777777778,0.0625,0.0,0.0,0.0,0.9
0.0,0,0.857142857143,0.75,0.9,1.0,0.0,0.0,0.0,1.0,1.0,0.25,0.111111111111,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,1.0,1.0,0.0,0.0,1.0,1.0,0.0277777777778,0.111111111111,0.0,0.0,0.0,0.9
0.0,0,0.0714285714286,0.25,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.04,0.0625,0.0,0.0,1.0,0.9
0.0,0,0.857142857143,0.75,0.9,1.0,1.0,0.0,0.0,1.0,1.0,0.111111111111,0.111111111111,0.0,0.0,0.0,0.9
1.0,0,2.0,1.0,0.9,1.0,1.0,0.0,0.0,1.0,1.0,0.04,0.111111111111,0.0,1.0,1.0,0.9
0.0,0,0.0,0.0,0.9,1.0,1.0,0.0,0.0,1.0,1.0,0.0277777777778,0.111111111111,0.0,0.0,0.0,0.9
0.0,0,0.571428571429,0.5,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.04,0.0625,0.0,0.0,0.0,0.9
1.0,0,1.0,1.0,0.9,1.0,1.0,0.0,0.0,1.0,1.0,0.111111111111,0.111111111111,0.0,1.0,1.0,0.9
0.0,0,0.0,0.0,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.0625,0.0625,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,1.0,1.0,0.0,0.0,1.0,1.0,0.00444444444444,0.25,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,1.0,1.0,0.25,1.0,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0625,0.111111111111,0.0,0.0,1.0,0.9
0.0,0,0.785714285714,0.5,0.9,1.0,1.0,0.0,0.0,1.0,1.0,0.0625,0.0625,0.0,0.0,1.0,0.9
0.0,0,0.0,0.0,0.9,1.0,1.0,0.0,0.0,1.0,1.0,0.0277777777778,0.111111111111,0.0,0.0,0.0,0.9
1.0,0,1.71428571429,1.0,0.9,1.0,1.0,0.0,0.0,1.0,1.0,0.04,0.111111111111,0.0,1.0,1.0,0.9
0.0,0,0.125,0.166666666667,0.9,1.0,0.0,0.0,1.0,1.0,1.0,0.111111111111,1.0,0.0,0.0,1.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.25,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.04,0.111111111111,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.04,0.111111111111,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0625,0.04,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.015625,0.111111111111,0.142857142857,0.0,0.0,0.9
0.0,0,0.125,0.166666666667,0.9,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.25,0.5,0.0,1.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.111111111111,0.111111111111,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.25,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.04,0.111111111111,0.0,0.0,0.0,0.9
0.0,0,0.403846153846,0.259259259259,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.111111111111,0.25,0.25,0.0,0.0,0.9
0.0,0,0.923076923077,0.5,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.25,1.0,0.0,0.0,0.0,0.9
0.0,0,0.460317460317,0.357142857143,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.04,1.0,0.25,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.25,0.25,0.0,0.0,0.0,0.9
0.0,0,0.333333333333,0.125,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.111111111111,0.25,0.0,0.0,1.0,0.9
0.0,0,0.0980392156863,0.0645161290323,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.111111111111,0.25,0.2,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.00346020761246,0.25,0.0,0.0,0.0,0.9
0.0,0,0.285714285714,0.25,0.9,1.0,1.0,0.0,1.0,1.0,1.0,0.25,1.0,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.111111111111,0.25,0.0,0.0,0.0,0.9
0.0,0,0.207792207792,0.136363636364,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.0277777777778,0.25,0.166666666667,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0123456790123,0.0277777777778,0.25,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.25,0.25,0.0,0.0,0.9
0.0,0,0.1,0.133333333333,0.9,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.166666666667,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.00308641975309,0.111111111111,0.0,0.0,0.0,0.9
0.0,0,0.2,0.2,0.9,1.0,0.0,0.0,1.0,1.0,1.0,0.25,0.25,0.25,0.0,1.0,0.9
0.0,0,0.25,0.266666666667,0.9,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9
0.0,0,0.35,0.333333333333,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.25,0.0,0.0,1.0,0.9
0.0,0,0.142857142857,0.2,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.111111111111,1.0,0.25,0.0,1.0,0.9
0.0,0,0.1,0.133333333333,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0277777777778,1.0,0.0,0.0,0.0,0.9
0.0,0,0.333333333333,0.571428571429,0.9,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.25,0.0,0.0,1.0,0.9
0.0,0,0.35,0.333333333333,0.9,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.111111111111,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.111111111111,0.25,0.0,0.0,0.0,0.9
0.0,0,0.368421052632,0.4,0.9,1.0,1.0,0.0,0.0,1.0,1.0,0.0204081632653,0.0625,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.111111111111,0.25,0.0,0.0,0.0,0.9
0.0,0,0.842105263158,0.8,0.9,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.9
0.0,0,0.0,0.0,0.9,1.0,1.0,0.0,0.0,1.0,1.0,0.25,0.25,0.0,0.0,0.0,0.9
0.0,0,0.368421052632,0.4,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0204081632653,0.25,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.25,0.0,0.0,0.0,0.9
0.0,0,0.842105263158,0.8,0.9,1.0,1.0,0.0,0.0,1.0,1.0,0.0204081632653,0.0625,0.0,0.0,1.0,0.9
0.0,0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,1.0,1.0,0.111111111111,0.111111111111,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.111111111111,0.25,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.25,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.25,0.0,0.0,0.0,0.9
0.0,0,0.631578947368,0.4,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.01,1.0,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.25,0.0,0.0,0.0,0.7
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0625,0.111111111111,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.111111111111,0.25,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.111111111111,0.25,0.333333333333,0.0,0.0,0.9
0.0,0,0.315789473684,0.2,0.9,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.111111111111,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,1.0,1.0,0.04,0.111111111111,0.0,0.0,0.0,0.9
0.0,0,0.608695652174,0.5,0.9,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.111111111111,0.25,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.0625,0.25,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.04,0.111111111111,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,1.0,0.0,0.0,1.0,1.0,0.0625,0.25,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,1.0,1.0,0.0,0.0,1.0,1.0,0.0625,0.25,0.0,0.0,0.0,0.9
0.0,0,1.13043478261,0.666666666667,0.9,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.111111111111,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,1.0,1.0,0.0,0.0,1.0,1.0,0.00346020761246,0.25,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.25,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,1.0,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.111111111111,0.25,0.4,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.111111111111,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.111111111111,0.333333333333,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.111111111111,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.111111111111,0.0,0.0,0.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.25,0.333333333333,0.0,1.0,0.9
0.0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.111111111111,0.0,0.0,0.0,0.9
0.0,0,0.393939393939,0.3,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.111111111111,1.0,0.25,0.0,1.0,0.7
